Project ID,Region,Subregion,DEP Segment,Station ID,Date/time (EASTERN STANDARD TIME),Surface or Bottom,Sample depth (m),Enterococcus (#/100mL),Enterococcus '<' or  '>',E. coli (#/100mL),E. coli    '<' or  '>',Fecal coliform (#/100mL),Fecal coliform '<' or  '>',"Logan Rainfall (current day), in.","Logan Rainfall (current day + previous day), in.","Logan Rainfall (current day + previous 2 days), in.",Swimmable,E. coli (#/100mL)/Fecal coliform (#/100mL)
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/20/90 10:42,S,0,145,,,,618,,0.29,0.29,0.29,N,618
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/20/90 10:32,S,0,328,,,,175,,0.29,0.29,0.29,N,175
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/20/90 10:23,S,0,20,,,,93,,0.29,0.29,0.29,N,93
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/20/90 10:13,S,0,218,,,,1025,,0.29,0.29,0.29,N,1025
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/20/90 10:09,S,0,8,,,,285,,0.29,0.29,0.29,N,285
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/20/90 10:05,S,0,15,,,,210,,0.29,0.29,0.29,N,210
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/20/90 10:03,B,2.74,23,,,,130,,0.29,0.29,0.29,N,130
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/20/90 9:58,S,0,55,,,,125,,0.29,0.29,0.29,N,125
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/20/90 9:57,B,3.05,33,,,,173,,0.29,0.29,0.29,N,173
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/20/90 9:52,S,0,18,,,,230,,0.29,0.29,0.29,N,230
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/20/90 9:51,B,4.27,660,,,,1050,,0.29,0.29,0.29,N,1050
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/20/90 9:46,S,0,3,<,,,13,,0.29,0.29,0.29,N,13
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/20/90 9:45,B,6.71,5,,,,70,,0.29,0.29,0.29,N,70
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/20/90 9:37,S,0,8,,,,10,,0.29,0.29,0.29,N,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/20/90 9:35,B,8.84,3,,,,35,,0.29,0.29,0.29,N,35
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/20/90 9:29,S,0,3,<,,,13,,0.29,0.29,0.29,N,13
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/20/90 9:28,B,6.4,23,,,,10,,0.29,0.29,0.29,N,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/19/90 11:36,S,0,708,,,,1950,,0,0,0,N,1950
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/19/90 11:21,S,0,225,,,,475,,0,0,0,N,475
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/19/90 11:11,S,0,53,,,,140,,0,0,0,N,140
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/19/90 10:59,S,0,13,,,,70,,0,0,0,N,70
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/19/90 10:43,S,0,88,,,,1875,,0,0,0,N,1875
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/19/90 10:38,S,0,15,,,,250,,0,0,0,N,250
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/19/90 10:33,S,0,55,,,,183,,0,0,0,N,183
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/19/90 10:32,B,3.05,575,,,,2050,,0,0,0,N,2050
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/19/90 10:24,S,0,35,,,,213,,0,0,0,N,213
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/19/90 10:23,B,4.57,993,,,,1900,,0,0,0,N,1900
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/19/90 10:17,S,0,10,,,,175,,0,0,0,N,175
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/19/90 10:15,B,3.96,58,,,,300,,0,0,0,N,300
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/19/90 10:09,S,0,3,,,,58,,0,0,0,N,58
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/19/90 10:05,B,6.71,38,,,,130,,0,0,0,N,130
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/19/90 9:58,S,0,3,<,,,28,,0,0,0,N,28
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/19/90 9:55,B,9.14,3,,,,5,,0,0,0,N,5
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/19/90 9:47,S,0,5,,,,15,,0,0,0,N,15
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/19/90 9:45,B,6.71,10,,,,560,,0,0,0,N,560
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/18/90 11:46,S,0,633,,,,1575,,0,0,0,N,1575
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/18/90 11:18,S,0,28,,,,615,,0,0,0,N,615
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/18/90 11:08,S,0,33,,,,528,,0,0,0,N,528
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/18/90 11:00,S,0,43,,,,238,,0,0,0,N,238
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/18/90 10:47,S,0,43,,,,908,,0,0,0,N,908
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/18/90 10:40,S,0,20,,,,493,,0,0,0,N,493
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/18/90 10:36,S,0,35,,,,568,,0,0,0,N,568
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/18/90 10:34,B,3.05,250,,,,928,,0,0,0,N,928
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/18/90 10:28,S,0,35,,,,640,,0,0,0,N,640
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/18/90 10:26,B,3.35,38,,,,752,,0,0,0,N,752
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/18/90 10:20,S,0,13,,,,515,,0,0,0,N,515
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/18/90 10:18,B,4.27,120,,,,960,,0,0,0,N,960
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/18/90 10:10,B,6.71,5,,,,545,,0,0,0,N,545
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/18/90 10:10,S,0,3,<,,,528,,0,0,0,N,528
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/18/90 10:03,S,0,3,<,,,223,,0,0,0,N,223
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/18/90 10:01,B,7.92,3,<,,,55,,0,0,0,N,55
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/18/90 9:52,S,0,5,,,,25,,0,0,0,N,25
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/18/90 9:48,B,6.4,15,,,,75,,0,0,0,N,75
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/17/90 11:36,S,0,878,,,,3875,,0,0,0,N,3875
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/17/90 11:05,S,0,145,,,,1060,,0,0,0,N,1060
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/17/90 10:53,S,0,345,,,,938,,0,0,0,N,938
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/17/90 10:43,S,0,10,,,,253,,0,0,0,N,253
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/17/90 10:31,S,0,130,,,,1850,,0,0,0,N,1850
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/17/90 10:26,S,0,53,,,,800,,0,0,0,N,800
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/17/90 10:20,S,0,140,,,,1175,,0,0,0,N,1175
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/17/90 10:19,B,3.05,273,,,,5075,,0,0,0,N,5075
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/17/90 10:13,S,0,113,,,,1150,,0,0,0,N,1150
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/17/90 10:11,B,3.05,293,,,,1600,,0,0,0,N,1600
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/17/90 10:05,S,0,158,,,,1900,,0,0,0,N,1900
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/17/90 10:02,B,3.96,728,,,,3325,,0,0,0,N,3325
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/17/90 9:53,S,0,33,,,,253,,0,0,0,N,253
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/17/90 9:51,B,6.1,3,,,,253,,0,0,0,N,253
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/17/90 9:45,S,0,3,<,,,110,,0,0,0,N,110
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/17/90 9:43,B,8.23,15,,,,53,,0,0,0,N,53
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/17/90 9:32,S,0,3,,,,60,,0,0,0,N,60
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/17/90 9:30,B,6.4,8,,,,70,,0,0,0,N,70
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/16/90 11:48,S,0,700,,,,2525,,0,0,0,N,2525
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/16/90 11:27,S,0,198,,,,975,,0,0,0,N,975
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/16/90 11:14,S,0,115,,,,685,,0,0,0,N,685
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/16/90 11:00,S,0,18,,,,180,,0,0,0,N,180
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/16/90 10:49,S,0,130,,,,858,,0,0,0,N,858
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/16/90 10:41,S,0,15,,,,350,,0,0,0,N,350
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/16/90 10:34,S,0,920,,,,470,,0,0,0,N,470
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/16/90 10:25,S,0,1500,,,,958,,0,0,0,N,958
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/16/90 10:19,S,0,83,,,,473,,0,0,0,N,473
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/16/90 10:07,S,0,15,,,,323,,0,0,0,N,323
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/16/90 10:00,S,0,3,,,,180,,0,0,0,N,180
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/16/90 9:51,S,0,3,,,,150,,0,0,0,N,150
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/14/90 12:33,S,0,2200,,,,7100,,0,0.12,0.8,N,7100
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/14/90 11:22,S,0,125,,,,925,,0,0.12,0.8,N,925
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/14/90 11:06,S,0,160,,,,1450,,0,0.12,0.8,N,1450
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/14/90 10:52,S,0,210,,,,1230,,0,0.12,0.8,N,1230
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/14/90 10:41,S,0,325,,,,1530,,0,0.12,0.8,N,1530
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/14/90 10:34,S,0,165,,,,448,,0,0.12,0.8,N,448
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/14/90 10:26,S,0,28,,,,390,,0,0.12,0.8,N,390
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/14/90 10:17,S,0,58,,,,540,,0,0.12,0.8,N,540
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/14/90 10:10,S,0,253,,,,930,,0,0.12,0.8,N,930
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/14/90 10:01,S,0,55,,,,970,,0,0.12,0.8,N,970
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/14/90 9:55,S,0,30,,,,533,,0,0.12,0.8,N,533
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/14/90 9:46,S,0,85,,,,368,,0,0.12,0.8,N,368
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/13/90 12:28,S,0,575,,,,50000,,0.12,0.8,0.8,N,50000
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/13/90 11:49,S,0,1550,,,,50000,,0.12,0.8,0.8,N,50000
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/13/90 11:11,S,0,4450,,,,7125,,0.12,0.8,0.8,N,7125
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/13/90 10:55,S,0,2925,,,,3950,,0.12,0.8,0.8,N,3950
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/13/90 10:40,S,0,468,,,,1450,,0.12,0.8,0.8,N,1450
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/13/90 10:32,S,0,445,,,,925,,0.12,0.8,0.8,N,925
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/13/90 10:24,S,0,748,,,,3475,,0.12,0.8,0.8,N,3475
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/13/90 10:18,S,0,950,,,,3650,,0.12,0.8,0.8,N,3650
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/13/90 10:12,S,0,433,,,,10600,,0.12,0.8,0.8,N,10600
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/13/90 10:05,S,0,565,,,,1850,,0.12,0.8,0.8,N,1850
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/13/90 9:58,S,0,33,,,,875,,0.12,0.8,0.8,N,875
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/13/90 9:52,S,0,65,,,,330,,0.12,0.8,0.8,N,330
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/12/90 13:42,S,0,21450,,,,18900,,0.68,0.68,0.68,N,18900
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/12/90 13:20,S,0,9700,,,,6900,,0.68,0.68,0.68,N,6900
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/12/90 13:14,S,0,610,,,,888,,0.68,0.68,0.68,N,888
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/12/90 13:07,S,0,615,,,,703,,0.68,0.68,0.68,N,703
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/12/90 13:00,S,0,43,,,,360,,0.68,0.68,0.68,N,360
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/12/90 12:56,S,0,1038,,,,443,,0.68,0.68,0.68,N,443
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/12/90 12:54,S,0,435,,,,663,,0.68,0.68,0.68,N,663
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/12/90 12:47,S,0,53,,,,433,,0.68,0.68,0.68,N,433
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/12/90 12:44,S,0,83,,,,675,,0.68,0.68,0.68,N,675
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/12/90 12:37,S,0,28,,,,310,,0.68,0.68,0.68,N,310
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/12/90 12:31,S,0,18,,,,223,,0.68,0.68,0.68,N,223
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/12/90 12:17,S,0,20,,,,98,,0.68,0.68,0.68,N,98
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/11/90 11:55,S,0,900,,,,4100,,0,0,0.02,N,4100
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/11/90 11:26,S,0,128,,,,1725,,0,0,0.02,N,1725
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/11/90 11:12,S,0,50,,,,628,,0,0,0.02,N,628
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/11/90 10:55,S,0,18,,,,85,,0,0,0.02,N,85
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/11/90 10:40,S,0,18,,,,388,,0,0,0.02,N,388
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/11/90 10:36,S,0,45,,,,298,,0,0,0.02,N,298
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/11/90 10:30,S,0,33,,,,340,,0,0,0.02,N,340
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/11/90 10:21,S,0,85,,,,700,,0,0,0.02,N,700
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/11/90 10:15,S,0,173,,,,795,,0,0,0.02,N,795
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/11/90 10:10,S,0,15,,,,578,,0,0,0.02,N,578
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/11/90 10:03,S,0,10,,,,288,,0,0,0.02,N,288
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/11/90 9:55,S,0,10,,,,50,,0,0,0.02,N,50
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/10/90 12:26,S,0,423,,,,3125,,0,0.02,0.02,N,3125
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/10/90 11:57,S,0,55,,,,1400,,0,0.02,0.02,N,1400
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/10/90 11:38,S,0,15,,,,380,,0,0.02,0.02,N,380
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/10/90 11:20,S,0,13,,,,78,,0,0.02,0.02,N,78
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/10/90 11:03,S,0,8,,,,2150,,0,0.02,0.02,N,2150
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/10/90 10:58,S,0,10,,,,358,,0,0.02,0.02,N,358
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/10/90 10:48,S,0,18,,,,305,,0,0.02,0.02,N,305
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/10/90 10:35,S,0,30,,,,365,,0,0.02,0.02,N,365
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/10/90 10:30,S,0,350,,,,2075,,0,0.02,0.02,N,2075
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/10/90 10:20,S,0,13,,,,188,,0,0.02,0.02,N,188
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/10/90 10:13,S,0,3,<,,,53,,0,0.02,0.02,N,53
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/10/90 10:05,S,0,18,,,,33,,0,0.02,0.02,N,33
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/9/90 12:26,S,0,770,,,,1160,,0.02,0.02,0.02,N,1160
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/9/90 11:45,S,0,123,,,,833,,0.02,0.02,0.02,N,833
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/9/90 11:26,S,0,25,,,,328,,0.02,0.02,0.02,N,328
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/9/90 11:08,S,0,3,,,,35,,0.02,0.02,0.02,N,35
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/9/90 10:51,S,0,3,,,,685,,0.02,0.02,0.02,N,685
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/9/90 10:45,S,0,8,,,,153,,0.02,0.02,0.02,N,153
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/9/90 10:36,S,0,63,,,,313,,0.02,0.02,0.02,N,313
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/9/90 10:29,S,0,108,,,,393,,0.02,0.02,0.02,N,393
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/9/90 10:24,S,0,43,,,,163,,0.02,0.02,0.02,N,163
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/9/90 10:19,S,0,15,,,,50,,0.02,0.02,0.02,N,50
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/9/90 10:10,S,0,10,,,,28,,0.02,0.02,0.02,N,28
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/9/90 10:02,S,0,10,,,,35,,0.02,0.02,0.02,N,35
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/7/90 10:15,S,0,20,,,,60,,0,0,0,N,60
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/7/90 10:10,B,5.18,13,,,,18,,0,0,0,N,18
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/6/90 10:27,S,0,5,,,,98,,0,0,0,N,98
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/6/90 10:26,B,4.27,48,,,,75,,0,0,0,N,75
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/5/90 14:55,B,5.18,50,,,,75,,0,0,0,N,75
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/5/90 14:55,S,0,5,,,,83,,0,0,0,N,83
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/3/90 9:55,S,0,5,,,,230,,0,0,0.23,N,230
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/3/90 9:54,B,6.4,25,,,,83,,0,0,0.23,N,83
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/2/90 9:50,B,6.71,23,,,,65,,0,0.23,0.25,N,65
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/2/90 9:50,S,0,63,,,,210,,0,0.23,0.25,N,210
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/30/90 12:55,S,0,35,,,,228,,0.02,0.09,0.09,N,228
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/30/90 12:50,B,7.01,28,,,,55,,0.02,0.09,0.09,N,55
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/29/90 10:01,S,0,15,,,,153,,0.07,0.07,0.13,N,153
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/29/90 10:00,B,6.4,10,,,,40,,0.07,0.07,0.13,N,40
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/28/90 11:23,S,0,3,,,,308,,0,0.06,0.06,N,308
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/28/90 11:20,B,4.88,8,,,,15,,0,0.06,0.06,N,15
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/27/90 9:41,S,0,18,,,,270,,0.06,0.06,0.06,N,270
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/27/90 9:39,B,6.71,3,,,,20,,0.06,0.06,0.06,N,20
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/26/90 14:40,S,0,3,,,,73,,0,0,0,N,73
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/26/90 14:36,B,3.96,15,,,,30,,0,0,0,N,30
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/25/90 14:35,S,0,3,,,,48,,0,0,0,N,48
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/25/90 14:30,B,7.62,10,,,,30,,0,0,0,N,30
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/22/90 9:47,B,7.32,15,,,,43,,0,0.02,0.02,N,43
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/22/90 9:47,S,0,3,<,,,90,,0,0.02,0.02,N,90
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/21/90 12:50,B,4.27,10,,,,40,,0.02,0.02,0.02,N,40
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/21/90 12:50,S,0,3,,,,28,,0.02,0.02,0.02,N,28
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/20/90 12:25,S,0,3,<,,,35,,0,0,0,N,35
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/20/90 12:20,B,6.1,25,,,,43,,0,0,0,N,43
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/19/90 12:45,S,0,3,<,,,20,,0,0,0,N,20
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/19/90 12:40,B,6.1,13,,,,28,,0,0,0,N,28
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/18/90 10:11,S,0,10,,,,55,,0,0,0,N,55
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/18/90 10:10,B,7.92,3,<,,,30,,0,0,0,N,30
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/16/90 12:10,S,0,3,,,,78,,0,0,0,N,78
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/16/90 12:09,B,7.92,28,,,,50,,0,0,0,N,50
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/15/90 13:00,B,6.4,30,,,,53,,0,0,0,N,53
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/15/90 13:00,S,0,13,,,,93,,0,0,0,N,93
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/14/90 14:45,B,6.4,48,,,,68,,0,0,0,N,68
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/14/90 14:45,S,0,10,,,,98,,0,0,0,N,98
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/13/90 13:37,B,7.01,145,,,,65,,0,0,0.31,N,65
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/13/90 13:37,S,0,10,,,,133,,0,0,0.31,N,133
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/25/89 10:45,S,0,215,,,,2125,,0,0,0.05,N,2125
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/25/89 0:01,S,0,235,,,,310,,0,0,0.05,N,310
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/8/89 14:30,S,0,388,,,,11250,,0.24,0.52,0.67,N,11250
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/19/89 12:35,S,0,,,,,1300,,0,0,1.12,N,1300
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/19/89 7:50,S,0,,,,,1080,,0,0,1.12,N,1080
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,6/27/89 10:00,S,0,,,,,1260,,0,0,0,N,1260
